id,text,label,severity
2767,"Meeting se pehle stomach ghabra jaata hai, anxiety attack lagta hai fail ho jaunga",anxiety,green
6969,Family around but still feel lonely inside,loneliness,green
9212,"Anger outbursts are frequent, then guilt follows kal lecture skip kiya, guilt tt",anger,green
8311,I used to love coding but now it's just fatigue,burnout,green
748,"Can't focus at all, sab kuch ulti tarah ho raha hai.",stress,amber
9341,"Furious hoon yaar, bas chill nahi kar pa raha. #collegeLife",anger,green
348,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. 😭",stress,green
8720,"They betrayed me, can't forgive easily 😭",anger,amber
7749,"Thak gaya hoon, motivation zero, subah uthna mushkil. idk what to do",burnout,green
9897,"Chill day, college gaya and aaya. 🤯 idk",neutral,green
7601,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. in lab",burnout,green
4990,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. life sasta nasha lag raha hai",sadness,amber
1502,"Presentation tomorrow and I haven't prepared, panic mode 😰 smh in lab #lost",stress,green
8659,"I can't keep up with deadlines, energy drained idk what to do in Jaipur",burnout,red
8973,"Furious hoon yaar, bas chill nahi kar pa raha.",anger,green
2129,"Social situations make me freeze, nervous AF",anxiety,green
8894,"They betrayed me, can't forgive easily brb in lab",anger,green
6532,"Friends busy, lagta hai koi samajhta hi nahi.",loneliness,green
2139,"Raat ko neend nahi aati, kal se darr lag raha hai. smh",anxiety,amber
5031,"Feels like crying for no reason, empty inside",sadness,red
5980,"Friends busy, lagta hai koi samajhta hi nahi. in Patna fr",loneliness,green
5357,"Lagta hai sab door ho gaye, bas udasi hi reh gai. rank zero, dignity zero :/ 😓 fr",sadness,red
4699,"Lost motivation, nothing seems enjoyable anymore",sadness,green
764,"Ghar wale expect kar rahe hain kuch, pressure lagta hai yeh toh nahi chalta",stress,amber
3379,"Presentation ke time hands shake karte hai, help 😔 #lost",anxiety,green
6756,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. smh in class",loneliness,green
9029,"They betrayed me, can't forgive easily 👌 in lab",anger,green
5517,"Lagta hai sab door ho gaye, bas udasi hi reh gai. bahut zyada",sadness,amber
8030,I used to love coding but now it's just fatigue in lab,burnout,green
1223,"Ghar wale expect kar rahe hain kuch, pressure lagta hai in lab",stress,green
4049,Breakup ke baad sab meaningless lag raha hai feeling kabhi kabhi low AF,sadness,amber
5917,"Weekend and nowhere to go, loneliness hits #collegeLife",loneliness,green
9846,"Average day, nothing major happened in lab",neutral,green
1794,"College ka workload insane hai, feel overloaded.",stress,green
7439,"I can't keep up with deadlines, energy drained #lost",burnout,green
6621,"Weekend and nowhere to go, loneliness hits lagta hai fail ho jaunga",loneliness,green
4082,"Lost motivation, nothing seems enjoyable anymore",sadness,amber
5435,"Life monotonous and sad, can't smile genuinely yaar help!! in Bengaluru",sadness,green
709,"Midterms -> sleepless nights, headache and stress at office #lost",stress,green
510,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. idk what to do I am done with everything, don't want to live.",stress,red
9290,"Woh person ne bahut bura kiya, ab control nahi hota.",anger,green
9810,"Chill day, college gaya and aaya. idk",neutral,green
8133,"Continuous assignments + part-time job, burnout central feeling kabhi kabhi low AF at hostel",burnout,green
4408,"Lost motivation, nothing seems enjoyable anymore 🙂",sadness,green
3483,"Social situations make me freeze, nervous AF",anxiety,green
1703,"Boss ne last minute ka task de diya, time nahi hai. dimag ka dahi ho gaya at office idk",stress,green
7812,"Continuous assignments + part-time job, burnout central ugh 😔",burnout,green
2389,"Public speaking se bahut darr lagta hai, can't breathe sometimes ugh 😔 in class",anxiety,amber
7111,"Friends busy, lagta hai koi samajhta hi nahi. ugh 😔",loneliness,green
6714,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
4845,"Feels like crying for no reason, empty inside brb at office",sadness,amber
5327,"Lagta hai sab door ho gaye, bas udasi hi reh gai.",sadness,amber
9182,"They betrayed me, can't forgive easily sakht thak gaya yaar at hostel",anger,green
712,"Can't focus at all, sab kuch ulti tarah ho raha hai. 👌 in Patna 😓 lol",stress,green
6753,Feels like I'm invisible in my own circle in class,loneliness,green
9316,"Road rage yesterday, felt like shouting at everyone in Kolkata",anger,green
1618,"Can't focus at all, sab kuch ulti tarah ho raha hai. feeling kabhi kabhi low AF in class",stress,amber
5219,"Lagta hai sab door ho gaye, bas udasi hi reh gai. #examseason",sadness,amber
1373,"Assignment deadline par bahut pressure hai, dimag kharab. smh",stress,green
2639,"Meeting se pehle stomach ghabra jaata hai, anxiety attack",anxiety,amber
713,"College ka workload insane hai, feel overloaded. idk",stress,green
3124,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. 🤝",anxiety,green
1246,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. rank zero, dignity zero :/ at hostel",stress,green
3845,"Presentation ke time hands shake karte hai, help at hostel",anxiety,amber
6647,"No one to talk to, feel so alone. yeh toh nahi chalta",loneliness,green
9602,"Road rage yesterday, felt like shouting at everyone 😭",anger,green
716,"Assignment deadline par bahut pressure hai, dimag kharab. 🤯",stress,amber
10194,"Average day, nothing major happened",neutral,green
7252,I used to love coding but now it's just fatigue,burnout,green
1483,"Midterms -> sleepless nights, headache and stress",stress,green
7597,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. brb 😭",burnout,green
4904,"Lagta hai sab door ho gaye, bas udasi hi reh gai. life sasta nasha lag raha hai 🤯",sadness,green
3873,"Presentation ke time hands shake karte hai, help in lab seriously",anxiety,red
8984,"Anger outbursts are frequent, then guilt follows",anger,green
6487,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. Kuch kuch hota hai… but sadness hi hota hai",loneliness,green
6576,"Weekend and nowhere to go, loneliness hits 🙃 lol",loneliness,green
7835,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. 🤝,burnout,green
213,"Can't focus at all, sab kuch ulti tarah ho raha hai. dimag ka dahi ho gaya",stress,green
7179,"No one to talk to, feel so alone. sakht thak gaya yaar 😤",loneliness,green
4697,"Lost motivation, nothing seems enjoyable anymore",sadness,amber
1011,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar.",stress,green
324,"Can't focus at all, sab kuch ulti tarah ho raha hai. 😭 😓",stress,green
9178,"They betrayed me, can't forgive easily in class",anger,green
1098,"Boss ne last minute ka task de diya, time nahi hai. LOL (not funny) at hostel",stress,amber
1563,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. in lab 😔",stress,green
9103,"They betrayed me, can't forgive easily sakht thak gaya yaar in Gwalior",anger,green
335,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. in Delhi seriously",stress,green
8656,"Thak gaya hoon, motivation zero, subah uthna mushkil. #collegeLife",burnout,green
5390,"Lost motivation, nothing seems enjoyable anymore brb 😓 #collegeLife",sadness,green
9489,"Anger outbursts are frequent, then guilt follows rank zero, dignity zero :/ in Bengaluru",anger,green
5107,"Dil toot gaya, kuch karne ka mann nahi. idk",sadness,amber
793,"Can't focus at all, sab kuch ulti tarah ho raha hai. life sasta nasha lag raha hai",stress,green
234,"Boss ne last minute ka task de diya, time nahi hai.",stress,green
9142,"Anger outbursts are frequent, then guilt follows yaar help!! in lab",anger,green
7096,"Family around but still feel lonely inside kal lecture skip kiya, guilt tt",loneliness,green
5922,"No one to talk to, feel so alone. #lost",loneliness,green
2516,"Public speaking se bahut darr lagta hai, can't breathe sometimes idk what to do fr",anxiety,green
7432,"I can't keep up with deadlines, energy drained sakht thak gaya yaar #struggle",burnout,green
6322,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. in Bengaluru",loneliness,green
4607,"Dil toot gaya, kuch karne ka mann nahi. ugh 😔 in class 😔 fr #collegeLife",sadness,green
6775,Family around but still feel lonely inside,loneliness,green
7163,"Friends busy, lagta hai koi samajhta hi nahi. 🤝",loneliness,green
1663,"Boss ne last minute ka task de diya, time nahi hai. at office",stress,green
3534,"Constant worrying about future, kya hoga?",anxiety,green
3598,"Social situations make me freeze, nervous AF 😭",anxiety,green
3299,"Presentation ke time hands shake karte hai, help ugh 😔 😓",anxiety,red
775,"College ka workload insane hai, feel overloaded. rank zero, dignity zero :/",stress,green
1495,"Assignment deadline par bahut pressure hai, dimag kharab. 🤝",stress,green
8327,"I can't keep up with deadlines, energy drained ugh 😔 at hostel",burnout,green
872,"Can't focus at all, sab kuch ulti tarah ho raha hai. brb",stress,green
9951,"Nothing special today, thoda busy tha. feeling kabhi kabhi low AF at office",neutral,green
1264,"Group project ka kaam sab meray upar, too much stress fr",stress,green
5034,"Lagta hai sab door ho gaye, bas udasi hi reh gai. brb",sadness,red
4152,"Lost motivation, nothing seems enjoyable anymore",sadness,amber
7235,I used to love coding but now it's just fatigue,burnout,green
1733,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. lol",stress,green
2110,"Meeting se pehle stomach ghabra jaata hai, anxiety attack",anxiety,green
1221,"Group project ka kaam sab meray upar, too much stress",stress,amber
1651,"Ghar wale expect kar rahe hain kuch, pressure lagta hai in Patna",stress,green
1617,"Midterms -> sleepless nights, headache and stress lagta hai fail ho jaunga 😭",stress,green
409,"Can't focus at all, sab kuch ulti tarah ho raha hai.",stress,green
8225,I used to love coding but now it's just fatigue yeh toh nahi chalta,burnout,green
10046,"Average day, nothing major happened",neutral,green
1514,"Boss ne last minute ka task de diya, time nahi hai. feeling kabhi kabhi low AF",stress,amber
2471,"Meeting se pehle stomach ghabra jaata hai, anxiety attack 😭",anxiety,green
8874,"Anger outbursts are frequent, then guilt follows at office 🤯",anger,green
8375,I used to love coding but now it's just fatigue 😭,burnout,red
4923,"Lost motivation, nothing seems enjoyable anymore fr",sadness,green
4636,"Feels like crying for no reason, empty inside",sadness,green
6917,"Weekend and nowhere to go, loneliness hits smh",loneliness,green
7387,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. yeh toh nahi chalta #collegeLife,burnout,green
2499,"Raat ko neend nahi aati, kal se darr lag raha hai. at hostel",anxiety,green
9923,"Aaj ka din theek tha, normal sa feel kar raha hoon. 😓 lol #lost",neutral,green
8904,"Anger outbursts are frequent, then guilt follows Kuch kuch hota hai… but sadness hi hota hai 🤯",anger,green
6437,"Friends busy, lagta hai koi samajhta hi nahi. sakht thak gaya yaar",loneliness,green
3527,"Meeting se pehle stomach ghabra jaata hai, anxiety attack lol #lost",anxiety,green
5054,"Dil toot gaya, kuch karne ka mann nahi. 🤯",sadness,amber
9003,"Road rage yesterday, felt like shouting at everyone #examseason",anger,green
2169,"Presentation ke time hands shake karte hai, help yeh toh nahi chalta in lab 😭",anxiety,amber
4915,"Feels like crying for no reason, empty inside in lab",sadness,red
6665,"Weekend and nowhere to go, loneliness hits 🙂 lol",loneliness,green
9216,"Anger outbursts are frequent, then guilt follows",anger,green
7373,I used to love coding but now it's just fatigue 🙃,burnout,amber
7370,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,green
6534,"Sitting alone on bench, watching others laugh yaar help!! in Pune",loneliness,amber
7681,"Thak gaya hoon, motivation zero, subah uthna mushkil. 👌 in lab 🤯",burnout,amber
2628,"Meeting se pehle stomach ghabra jaata hai, anxiety attack brb",anxiety,red
5385,"Feels like crying for no reason, empty inside sakht thak gaya yaar seriously",sadness,amber
8841,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,green
1499,"Midterms -> sleepless nights, headache and stress yeh toh nahi chalta",stress,green
1480,"Assignment deadline par bahut pressure hai, dimag kharab. 😭",stress,green
6481,Feels like I'm invisible in my own circle,loneliness,green
8299,"Continuous assignments + part-time job, burnout central Kuch kuch hota hai… but sadness hi hota hai in class seriously",burnout,green
3704,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. at hostel",anxiety,red
6776,"Weekend and nowhere to go, loneliness hits Kuch kuch hota hai… but sadness hi hota hai in Gwalior",loneliness,amber
6071,Family around but still feel lonely inside lagta hai fail ho jaunga idk,loneliness,green
7619,"I can't keep up with deadlines, energy drained 🤯",burnout,amber
3661,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. feeling kabhi kabhi low AF 😭",anxiety,green
4767,"Life monotonous and sad, can't smile genuinely 😔 lol",sadness,amber
5616,"Life monotonous and sad, can't smile genuinely 🙃",sadness,green
4339,"Lagta hai sab door ho gaye, bas udasi hi reh gai. bahut zyada",sadness,green
3949,"Raat ko neend nahi aati, kal se darr lag raha hai. brb at hostel",anxiety,red
7192,Feels like I'm invisible in my own circle lagta hai fail ho jaunga 😭,loneliness,green
746,"Boss ne last minute ka task de diya, time nahi hai.",stress,green
5581,"Lagta hai sab door ho gaye, bas udasi hi reh gai. lol #lost",sadness,amber
711,"Assignment deadline par bahut pressure hai, dimag kharab. dimag ka dahi ho gaya",stress,green
380,"Can't focus at all, sab kuch ulti tarah ho raha hai. 👌 in lab 🤝",stress,green
9644,"Furious hoon yaar, bas chill nahi kar pa raha. 🤝",anger,green
6365,"Weekend and nowhere to go, loneliness hits",loneliness,green
9040,"Furious hoon yaar, bas chill nahi kar pa raha. Kuch kuch hota hai… but sadness hi hota hai #collegeLife",anger,green
7445,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. #struggle,burnout,green
4430,"Lost motivation, nothing seems enjoyable anymore 😭",sadness,green
2392,"Presentation ke time hands shake karte hai, help",anxiety,amber
